resource_path,hierarchy,button_name,active_self,active_in_serialized_hierarchy,center_x,center_y,rect_x,rect_y,rect_width,rect_height,reference_center_x,reference_center_y
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/UI/Hid,Hid,True,True,2029,597,1952.0,570.6666666666667,154.66666666666652,53.33333333333326,1522.0,448.0
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/UI/mapSet,mapSet,True,True,2236,736,2182.6666650772095,709.333332935969,106.66666825612356,53.333334128062006,1676.9999994039536,552.0
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/UI/mapSetting/MapHid,MapHid,True,False,2208,829,2120.0,802.6666666666666,176.0,53.33333333333337,1656.0,622.0
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/UI/mapSetting/MapShow,MapShow,True,False,2208,776,2120.0,749.3333333333334,176.0,53.33333333333326,1656.0,582.0
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/tip/PerformanceTipInfo,PerformanceTipInfo,True,True,882,526,873.7333374023438,517.8666585286459,16.0,16.0,661.3000030517578,394.3999938964844
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/tip/VSyncTip,VSyncTip,True,True,1407,887,1398.6666666666667,879.3333333333333,16.0,16.0,1055.0,665.5
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/Login/LoginBtn,LoginBtn,True,True,463,667,270.66666666666674,640.2666829427084,384.0,53.33333333333326,347.0,500.20001220703125
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/Login/TC/TCTipInfo,TCTipInfo,True,False,343,798,334.933329264323,790.2666829427084,16.0,16.0,257.1999969482422,598.7000122070312
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/QuickReset,QuickReset,True,True,805,432,728.0,405.33333333333337,154.66666666666674,53.333333333333314,604.0,324.0
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/TCSetting/TcChannelModeTip,TcChannelModeTip,False,False,863,920,854.6666666666667,912.0,16.0,16.0,647.0,690.0
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/TCSetting/TcDecodeTypeSet,TcDecodeTypeSet,False,False,1128,911,1074.8000065485637,884.5333251953125,106.66666825612378,53.33333412806189,846.1000055074692,683.3999941945076
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/TCSetting/TcDecodeTypeSetItem/Adaptive,Adaptive,True,False,1146,910,1058.0001220703125,883.2000020345051,176.0,53.33333333333337,859.5000915527344,682.4000015258789
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/TCSetting/TcDecodeTypeSetItem/Soft,Soft,True,False,1146,963,1058.0001220703125,936.5333353678385,176.0,53.33333333333337,859.5000915527344,722.4000015258789
